2022-09-26 15:51:42,292 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop to DB -> /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop
2022-09-26 15:51:44,296 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.desktop to DB -> /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.desktop
2022-09-26 15:51:44,298 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop to DB -> /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop
2022-09-26 15:51:46,303 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.desktop to DB -> /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.desktop
2022-09-26 15:51:46,305 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop to DB -> /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop
2022-09-26 15:51:48,310 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.desktop to DB -> /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.desktop
2022-09-26 15:51:48,313 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop to DB -> /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop
2022-09-26 15:51:50,317 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.desktop to DB -> /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.desktop
2022-09-26 15:51:50,321 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop to DB -> /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop
2022-09-26 15:51:52,326 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.desktop to DB -> /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.desktop
2022-09-26 15:51:52,329 | WARNING | ulauncher.search.apps.app_watcher: _add_file_sync() | Cannot add /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop to DB -> /home/shasherazi/.local/share/applications/org.gnome.Shell.Extensions.GSConnect.Preferences.desktop
